Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
17605167117,"P.F.C.C.B. TEXAS, INC.",7676 E PINNACLE PEAK RD,SCOTTSDALE,AZ,85255,0,2,P F CHANG'S CHINA BISTRO,10114 JOLLYVILLE RD,AUSTIN,TX,78759,227,Y,MB529542,02/05/2003,,03/31/2019,29252,19784,8335,0,57371
17426340521,"SENOR ACAPULCO, INC.",1912 E 7TH ST STE B,AUSTIN,TX,78702,227,1,BABY ACAPULCO RESTAURANT #1,1705A S LAKESHORE BLVD,AUSTIN,TX,78741,227,Y,MB608414,12/01/1993,,03/31/2019,63323,181,8470,0,71974
32068020497,DW HOSPITALITY LLC,2918 BELLAMY CIR,CEDAR PARK,TX,78613,246,1,THE LOST LEI,117 W 4TH ST # 101-A,AUSTIN,TX,78701,227,Y,MB1043576,01/29/2019,,03/31/2019,0,0,0,0,0
10108780338,WATERLOO BROS. L.L.C.,PO BOX 1461,AUSTIN,TX,78767,227,1,TINIEST BAR IN TEXAS,817 W 5TH ST,AUSTIN,TX,78703,227,Y,MB663737,06/21/2007,,03/31/2019,37875,0,26228,0,64103
32048654852,413 BAR INCORPORATED,PO BOX 685084,AUSTIN,TX,78768,227,1,413 BAR / BURNSIDE'S TAVERN,413 E 6TH ST,AUSTIN,TX,78701,227,Y,MB828341,01/09/2013,,03/31/2019,72804,225,19450,0,92479
32049953949,"KLODGE, INC.",PO BOX 685084,AUSTIN,TX,78768,227,1,THE LODGE,411 E 6TH ST,AUSTIN,TX,78701,227,Y,MB848429,08/08/2013,,03/31/2019,114459,679,22680,0,137818
32041790430,"1400 SO CO HOPDODDY, LLC",512 E RIVERSIDE DR STE 150,AUSTIN,TX,78704,227,1,HOPDODDY,1400 S CONGRESS AVE STE A190,AUSTIN,TX,78704,227,Y,MB757233,09/15/2010,,03/31/2019,53537,3241,45376,0,102154
32062676393,ABIA SPIRITS LLC,6403 W HIGHWAY 290,AUSTIN,TX,78735,227,2,GLENN BAR,7610 JOHN GLENN WAY,AUSTIN,TX,78741,227,Y,MB992984,09/01/2017,,03/31/2019,6653,4584,5965,0,17202
32046697762,"EGG CASA2, INC",11500 MANCHACA RD,AUSTIN,TX,78748,227,1,CASA GARCIAS,1901 W WILLIAM CANNON DR STE 159,AUSTIN,TX,78745,227,Y,MB466985,10/05/2012,,03/31/2019,47782,802,14865,0,63449
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,73,"CABANA BEVERAGES, INC.",12525 N MO PAC EXPY,AUSTIN,TX,78727,227,Y,MB250799,11/30/1994,,03/31/2019,1319,0,426,0,1745
12049054914,"OPAL DIVINE'S MARINA, LP",PO BOX 30571,AUSTIN,TX,78755,227,1,OPAL DIVINE'S MARINA,12709 N MO PAC EXPY,AUSTIN,TX,78727,227,Y,MB650377,02/01/2007,,03/31/2019,35543,4407,46511,0,86461
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,19,TACO CABANA,8620 BURNET RD,AUSTIN,TX,78757,227,Y,MB227755,12/01/1993,,03/31/2019,795,0,140,0,935
32033591838,"SERRANOS CAFE AND CANTINA AT SOUTHPARK MEADOWS, LL",2499 S CAPITAL OF TEXAS HWY STE A102,AUSTIN,TX,78746,227,1,SERRANOS CAFE AND CANTINA AT SOUTHPARK MEADOWS,9500 S INTERSTATE 35 STE D,AUSTIN,TX,78748,227,Y,MB691309,04/28/2008,,03/31/2019,49509,1737,10331,0,61577
17427180454,MI MADRE'S MEXICAN RESTAURANT INC,2201 MANOR RD,AUSTIN,TX,78722,227,1,MI MADRE'S,2201 MANOR RD,AUSTIN,TX,78722,227,Y,MB816861,08/14/2012,,03/31/2019,47964,1860,5362,0,55186
32067215072,HD BURGER LAB AUSTIN WEST OAK LLC,1999 BRYAN ST STE 900,DALLAS,TX,75201,57,1,HOPDODDY BURGER BAR,4625 W WILLIAM CANNON DR STE 3,AUSTIN,TX,78749,227,Y,MB1041090,12/28/2018,,03/31/2019,0,0,0,0,0
10506082477,BAZIGOSH INC.,3005 S LAMAR BLVD STE D-109216,AUSTIN,TX,78704,227,1,LATITUDE 30,512 SAN JACINTO BLVD,AUSTIN,TX,78701,227,Y,MB573885,02/21/2005,,03/31/2019,38971,436,34616,0,74023
32041581466,"PARK PLACE ENTERTAINMENT GROUP, LLC",360 NUECES ST APT 1013,AUSTIN,TX,78701,227,1,TRIFECTA ON 3RD,360 NUECES ST STE 30,AUSTIN,TX,78701,227,Y,MB754004,08/02/2010,,03/31/2019,21287,6319,7098,0,34704
17405080155,THE HIGH ROAD ON DAWSON,700 DAWSON RD,AUSTIN,TX,78704,227,1,THE HIGH ROAD ON DAWSON,700 DAWSON RD,AUSTIN,TX,78704,227,Y,MB888847,10/30/2014,,03/31/2019,4573,1020,3905,0,9498
17424213076,"SANCHEZ ENTERPRISES, INC.",1912 E 7TH ST STE B,AUSTIN,TX,78702,227,2,BABY ACAPULCO RESTAURANT,1628 BARTON SPRINGS RD,AUSTIN,TX,78704,227,Y,MB213472,12/01/1993,,03/31/2019,82086,264,6996,0,89346
32054668093,"TWEAKED DISTILLING, LLC",11101 W HIGHWAY 290 BLVD 2,AUSTIN,TX,78749,227,1,"TWEAKED DISTILLING, LLC",11101 W HIGHWAY 290 BLDG 2,AUSTIN,TX,78737,227,N,D 960852,10/13/2016,,03/31/2019,0,0,0,0,0
32059511660,"MANOR GUYS, LLC",500 N CAPITAL OF TEXAS HWY BLDG 8-100,AUSTIN,TX,78746,227,1,EIGHT TRACK,2805 MANOR RD,AUSTIN,TX,78722,227,Y,MB1016502,05/29/2018,,03/31/2019,18341,1745,28968,0,49054
32061190453,BETTER HALF COFFEE BAR LLC,406 WALSH ST,AUSTIN,TX,78703,227,1,BETTER HALF COFFEE BAR,406 WALSH ST,AUSTIN,TX,78703,227,Y,MB997070,10/11/2017,,03/31/2019,42395,21649,22505,0,86549
17425277013,"THE COUNTY LINE ON THE HILL, INC.",512 E RIVERSIDE DR STE 200,AUSTIN,TX,78704,227,1,"THE COUNTY LINE ON THE HILL, INC.",6500 BEE CAVES RD,AUSTIN,TX,78746,227,N,MB206770,12/01/1993,,03/31/2019,18188,5469,17746,0,41403
17460156726,THE HEADLINERS CLUB IN AUSTIN,221 W 6TH ST STE 2100,AUSTIN,TX,78701,227,2,THE HEADLINERS CLUB,221 W 6TH ST STE 2100,AUSTIN,TX,78701,227,Y,N 037288,12/01/1993,,03/31/2019,23091,29720,2919,4158,59888
19201866407,MI SANTA RITA L.P.,1013 W 34TH ST,AUSTIN,TX,78705,227,1,SANTA RITA TEX MEX CANTINA,1206 W 38TH ST STE 4106,AUSTIN,TX,78705,227,Y,MB560555,07/05/2004,,03/31/2019,28216,2175,2523,0,32914
32055668589,"AUSTIN WHISKEY COMPANY, LLC",508 E 53RD ST UNIT 102,AUSTIN,TX,78751,227,2,AUSTIN SPIRITS,13377 FITZHUGH RD BLDG A,AUSTIN,TX,78736,105,N,D 901128,04/24/2017,,03/31/2019,0,0,0,0,0
17426241083,"SALJAR, INC.",629 W BEN WHITE BLVD,AUSTIN,TX,78704,227,4,OK CORRAL,629 W BEN WHITE BLVD,AUSTIN,TX,78704,227,Y,MB236404,02/01/2009,,03/31/2019,42510,0,51836,0,94346
32057827142,ROCKROSE RESTAURANT L.L.C. DBA MIA ITALIAN TAPAS &,11420 ROCK ROSE AVE STE 120,AUSTIN,TX,78758,227,1,MIA ITALIAN TAPAS & BAR,11420 ROCK ROSE AVE UNIT 400,AUSTIN,TX,78758,227,Y,MB927828,11/24/2015,,03/31/2019,14881,17682,4375,0,36938
17427296946,BENELUX CORPORATION,501 E BEN WHITE BLVD,AUSTIN,TX,78704,227,1,THE PALAZIO,501 E BEN WHITE BLVD,AUSTIN,TX,78704,227,Y,MB529991,02/03/2003,,03/31/2019,296293,164607,70379,0,531279
32015733754,MANOUCHER D FARAHANI,3724 JEFFERSON ST STE 210,AUSTIN,TX,78731,227,1,FARA CAFE #1,3600 PRESIDENTIAL BLVD STE 114,AUSTIN,TX,78719,227,Y,MB576156,04/12/2005,,03/31/2019,9411,2481,17812,0,29704
17427376888,"FIFTH GENERATION, INC.",12101 MOORE RD,AUSTIN,TX,78719,227,1,FIFTH GENERATION INC,12101 MOORE RD,AUSTIN,TX,78719,227,N,D 679801,09/01/2013,,03/31/2019,0,0,0,0,0
32066023634,PHU HU INVESTMENT LLC,10201 ANAHUAC TRL,AUSTIN,TX,78747,227,1,CRAWFISH SHACK & OYSTER BAR,9500 S INTERSTATE 35,AUSTIN,TX,78748,227,Y,MB1026661,08/14/2018,,03/31/2019,20763,1550,28378,0,50691
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,144,CABANA BEVERAGES #278,6611A S MO PAC EXPY,AUSTIN,TX,78749,227,Y,MB635416,06/04/2006,,03/31/2019,913,0,427,0,1340
17429791654,"ELEFANTE ROSA, INC.",1912 E 7TH ST STE B,AUSTIN,TX,78702,227,2,BABY ACAPULCO RESTAURANT #4,13609 N INTERSTATE 35,AUSTIN,TX,78753,227,Y,MB608722,10/07/2005,,03/31/2019,90399,605,10295,0,101299
32061639814,"GKSD ANDERSON LANE, L.L.C.",7720 W HIGHWAY 71,AUSTIN,TX,78735,227,1,JACK ALLEN'S KITCHEN,3010 W ANDERSON LN,AUSTIN,TX,78757,227,Y,MB979500,04/24/2017,,03/31/2019,64612,33880,15599,0,114091
32045190454,"WEST GUYS, LLC",1221 W 6TH ST STE C,AUSTIN,TX,78703,227,1,KUNG FU SALOON,716 W 6TH ST,AUSTIN,TX,78701,227,Y,MB817270,08/20/2012,,03/31/2019,160486,1911,50001,0,212398
13837296105,"TEXAS ROADHOUSE OF AUSTIN-NORTH, LTD.",6040 DUTCHMANS LN STE 400,LOUISVILLE,KY,40205,0,1,TEXAS ROADHOUSE,15415 N IH 35,AUSTIN,TX,78728,227,N,MB669207,07/21/2017,,03/31/2019,37015,2794,32070,0,71879
32057937396,"HOPDODDY AUSTIN TRIANGLE, LLC",1999 BRYAN ST STE 900,DALLAS,TX,75201,57,1,HOPDODDY BURGER BAR,4615 N LAMAR BLVD STE 307,AUSTIN,TX,78751,227,Y,MB948174,06/17/2016,,03/31/2019,19676,1506,17446,0,38628
37217217217,UNIVERSITY OF TEXAS - AUSTIN,PO BOX 7159,AUSTIN,TX,78713,227,303,TEXAS STUDENT UNION,2301 GUADALUPE ST,AUSTIN,TX,78705,227,Y,MB211943,09/01/1994,,03/31/2019,3676,1255,8238,0,13169
32058612444,1523 EL DORADO INC.,PO BOX 685084,AUSTIN,TX,78768,227,1,EL DORADO,1523 TINNIN FORD RD,AUSTIN,TX,78741,227,Y,MB954603,08/15/2016,,03/31/2019,85515,1291,66444,0,153250
32058319297,RIVER PLACE BEVERAGES CORP.,4207 RIVER PLACE BLVD,AUSTIN,TX,78730,227,1,RIVER PLACE COUNTRY CLUB,4207 RIVER PLACE BLVD,AUSTIN,TX,78730,227,Y,MB923762,10/15/2015,,03/31/2019,11685,10164,8864,0,30713
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,89,CABANA BEVERAGES INC.,9705 MANCHACA RD,AUSTIN,TX,78748,227,Y,MB422818,11/12/1997,,03/31/2019,1398,0,473,0,1871
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,74,"CABANA BEVERAGES, INC.",6430 S INTERSTATE 35,AUSTIN,TX,78745,227,Y,MB250801,11/30/1994,,03/31/2019,2459,0,575,0,3034
32039708402,BABS THIRTY-FOUR LLC,5900 W SLAUGHTER LN STE 400,AUSTIN,TX,78749,227,1,SATELLITE BISTRO & BAR,5900 W SLAUGHTER LN STE 400,AUSTIN,TX,78749,227,Y,MB728298,08/04/2009,,03/31/2019,24432,21791,5021,0,51244
17423836943,"MERCADO MARKET & RESTAURANT, INC.",1700 LAVACA ST,AUSTIN,TX,78701,227,1,EL MERCADO MARKET & RESTAURANT,1302 S 1ST ST,AUSTIN,TX,78704,227,Y,MB180507,12/01/1993,,03/31/2019,41472,2382,12377,0,56231
17427386580,LAS CURRAS INC.,614 E OLTORF ST,AUSTIN,TX,78704,227,1,CURRA'S GRILL,614 E OLTORF ST,AUSTIN,TX,78704,227,Y,MB255313,05/31/1995,,03/31/2019,63105,1425,5888,0,70418
32044880071,CASA COLOMBIA LLC.,15001 SOLERA DR,AUSTIN,TX,78717,246,2,CASA COLOMBIA LLC.,2409 E 7TH ST,AUSTIN,TX,78702,227,Y,MB882749,08/28/2014,,03/31/2019,22161,1591,7156,0,30908
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,54,"CABANA BEVERAGES, INC.",9605 RESEARCH BLVD,AUSTIN,TX,78759,227,Y,MB246337,05/31/1994,,03/31/2019,1206,0,493,0,1699
17605167117,"P.F.C.C.B. TEXAS, INC.",7676 E PINNACLE PEAK RD,SCOTTSDALE,AZ,85255,0,5,P F CHANG'S CHINA BISTRO,201 SAN JACINTO BLVD,AUSTIN,TX,78701,227,Y,MB529546,02/05/2003,,03/31/2019,24501,15142,11339,0,50982
17426555961,"GUERO'S RESTAURANT, INC.",1412 S CONGRESS AVE,AUSTIN,TX,78704,227,2,GUERO'S RESTAURANT,1412 S CONGRESS AVE,AUSTIN,TX,78704,227,Y,MB204396,04/01/2000,,03/31/2019,252395,6172,70962,0,329529
32055814076,"SPIRITED 405 EAST 7TH ST, LLC",515 W 7TH ST FL 3,LOS ANGELES,CA,90014,0,1,7 GRAND,405 E 7TH ST,AUSTIN,TX,78701,227,Y,MB900038,03/09/2015,,03/31/2019,202939,2767,23520,0,229226
32042645997,"FARACE BEVERAGES, LLC",310 W 2ND ST,AUSTIN,TX,78701,227,2,"FARACE BEVERAGES, LLC",310 W 2ND ST STE 1A,AUSTIN,TX,78701,227,Y,MB937370,03/09/2016,,03/31/2019,23841,2979,8823,0,35643
17422292882,"MAGGIE MAE'S - A BRITISH PUB, INC.",11600 SWEETSHADE LN,AUSTIN,TX,78759,227,1,MAGGIE MAE'S - A BRITISH PUB INC,323 E 6TH ST,AUSTIN,TX,78701,227,Y,MB168109,12/01/1993,,03/31/2019,190622,2123,86900,0,279645
32051564758,"GKSD CREEKSIDE, L.L.C.",7720 W HIGHWAY 71,AUSTIN,TX,78735,227,1,JACK ALLENS KITCHEN,3600 N CAPITAL OF TEXAS HWY STE D,AUSTIN,TX,78746,227,Y,MB899308,02/26/2015,,03/31/2019,78187,43750,21804,0,143741
32042023328,YES! HOSPITALITY LP,1703 GUADALUPE ST,AUSTIN,TX,78701,227,1,DIVE BAR,1703 GUADALUPE ST,AUSTIN,TX,78701,227,Y,MB768335,02/22/2011,,03/31/2019,26989,1188,15568,0,43745
32065087259,400 CHUPAJACK LLC,PO BOX 685084,AUSTIN,TX,78768,227,1,CHUPACABRA CANTINA / JACKALOPE,404 E 6TH ST,AUSTIN,TX,78701,227,Y,MB1009005,03/05/2018,,03/31/2019,401307,4020,50799,0,456126
32059110729,407 BAR INC.,PO BOX 685084,AUSTIN,TX,78768,227,1,407 BAR/THE LIBRARY,407 E 6TH ST,AUSTIN,TX,78701,227,Y,MB936079,02/25/2016,03/22/2019,03/31/2019,135267,467,39541,0,175275
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,37,TACO CABANA,8415 RESEARCH BLVD,AUSTIN,TX,78758,227,Y,MB234305,12/01/1993,,03/31/2019,1368,0,593,0,1961
32049867347,"SUKITEE, INC.",14028 N HIGHWAY 183 STE D170,AUSTIN,TX,78717,246,1,SNOW PEA ASIAN BISTRO,14028 N HIGHWAY 183 STE 170,AUSTIN,TX,78717,246,Y,MB847837,08/05/2013,,03/31/2019,2956,3373,1960,0,8289
32063798451,PLUCKERS-OAK HILL LLC,811 BARTON SPRINGS RD STE 600,AUSTIN,TX,78704,227,1,PLUCKERS WING BAR,7101 W HIGHWAY 71 STE E19,AUSTIN,TX,78735,227,Y,MB1000687,11/27/2017,,03/31/2019,19746,1486,42559,0,63791
32050493173,"PUNCH BOWL AUSTIN, LLC",3120 UINTA ST STE 300 C/O MARK MILLER,DENVER,CO,80238,0,1,PUNCH BOWL SOCIAL,11310 DOMAIN DR STE 100,AUSTIN,TX,78758,227,Y,MB876404,06/26/2014,,03/31/2019,167521,17614,66903,0,252038
12017166179,"OPAL DIVINE'S PENN FIELD, L.P.",PO BOX 30571,AUSTIN,TX,78755,227,2,OPAL DIVINE'S AUSTIN GRILL,2200 S INTERSTATE 35,AUSTIN,TX,78704,227,Y,MB577779,06/05/2017,,03/31/2019,13318,2400,13899,0,29617
17527722916,MEMORIAL STADIUM CLUB MANAGEMENT CORP.,3030 LYNDON B JOHNSON FWY STE 600,DALLAS,TX,75234,57,1,THE UNIVERSITY OF TEXAS CLUB,2108 ROBERT DEDMAN DR,AUSTIN,TX,78712,227,Y,MB438025,09/02/1998,,03/31/2019,13452,5192,12709,0,31353
12058924411,"PLUCKERS-AUSTIN NO.4, LP",811 BARTON SPRINGS RD STE 600,AUSTIN,TX,78704,227,1,PLUCKERS WING BAR,3909B SOUTH LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB653070,03/01/2007,,03/31/2019,33383,479,59141,0,93003
32058316582,"TWO ELM, LLC",40 N INTERSTATE 35 APT 12B4,AUSTIN,TX,78701,227,1,SCRATCHOUSE,617 E 7TH ST,AUSTIN,TX,78701,227,Y,MB927697,11/23/2015,,03/31/2019,41302,23,19650,0,60975
32056068912,"DOMAIN GUYS, LLC",1221 W 6TH ST STE C,AUSTIN,TX,78703,227,2,KUNG FU SALOON,11501 ROCK ROSE AVE STE 140,AUSTIN,TX,78758,227,Y,MB934035,02/04/2016,,03/31/2019,342382,3224,97007,0,442613
13522405003,"RIVERSIDE ENTERTAINMENT, INC.",2237 E RIVERSIDE DR STE 108,AUSTIN,TX,78741,227,1,AUSTIN'S CLUB CARNIVAL,2237 E RIVERSIDE DR STE 108,AUSTIN,TX,78741,227,Y,MB611220,10/13/2005,,03/31/2019,44591,0,78881,0,123472
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,36,TACO CABANA,2117 W BEN WHITE BLVD,AUSTIN,TX,78704,227,Y,MB234303,12/01/1993,,03/31/2019,1178,0,438,0,1616
17428380483,"GCS ENTERTAINMENT, INC.",413 ROLLING GREEN DR,LAKEWAY,TX,78734,227,1,PETES DUELING PIANO BAR,421 E 6TH ST,AUSTIN,TX,78701,227,Y,MB417505,08/08/1997,,03/31/2019,181436,6961,97730,0,286127
32063310810,"8464 HOLDINGS, LLC",4000 BERKMAN DR,AUSTIN,TX,78723,227,1,THE ALIBI,96 RAINEY ST,AUSTIN,TX,78701,227,Y,MB993275,09/06/2017,,03/31/2019,168636,3904,87715,0,260255
32056381190,"THE GOOSE AUSTIN, LLC",4000 BERKMAN DR,AUSTIN,TX,78723,227,1,THE GOLDEN GOOSE,2034 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB914611,07/17/2015,,03/31/2019,56907,2788,17616,0,77311
12057563707,"HP ROUTE 46 TEXAS, LLC",200 W MONROE ST LBBY 8,CHICAGO,IL,60606,0,2,HP ROUTE 46 TEXAS LLC,7522 N INTERSTATE 35,AUSTIN,TX,78752,227,Y,MB760825,11/02/2010,,03/31/2019,1480,382,1211,0,3073
17429065000,"ENCHILADAS Y MAS, INC.",15701 PANORAMA CT,DEL VALLE,TX,78617,227,1,ENCHILADAS Y MAS RESTAURANT,1911 W ANDERSON LN,AUSTIN,TX,78757,227,Y,MB432480,06/17/1999,,03/31/2019,45847,202,3079,0,49128
17429083763,"SERRANOS CAFE & CANTINA - MOPAC, LTD.",2499 S CAPITAL OF TEXAS HWY STE A102,AUSTIN,TX,78746,227,1,SERRANOS CAFE & CANTINA,5030 W HIGHWAY 290 BLDG 9,AUSTIN,TX,78735,227,Y,MB461988,11/15/1999,,03/31/2019,31625,1532,7648,0,40805
32005887867,VAIL J COOK,1707 CLOVERLEAF DR,AUSTIN,TX,78723,227,2,JOE COOKS! CATERING,1814 E MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78702,227,Y,MB731704,09/17/2009,,03/31/2019,0,0,0,0,0
32036854084,"BLACK SHEEP LODGE, LTD.",2108 S LAMAR BLVD STE A,AUSTIN,TX,78704,227,1,BLACK SHEEP LODGE,2108 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB726946,07/17/2009,,03/31/2019,71632,4540,102594,0,178766
32017197479,KATHYRN J ALBARADO,834 KRAMER LN,AUSTIN,TX,78758,227,2,DAGAR'S CATERING SERVICE,834 KRAMER LN,AUSTIN,TX,78758,227,Y,MB111268,07/02/2012,,03/31/2019,4583,8266,7319,0,20168
17527408888,"ROADHOUSE ENTERPRISES, INC.",6040 DUTCHMANS LN ATTN: TAX DEPT,LOUISVILLE,KY,40205,0,26,TEXAS ROADHOUSE,13435 N HIGHWAY 183 STE 7,AUSTIN,TX,78750,246,Y,MB629732,06/05/2006,,03/31/2019,27260,5143,22826,0,55229
17428012276,"L.L.C., INC.",9510 TIOGA DR STE 102,SAN ANTONIO,TX,78230,15,1,PERFECT 10 MENS CLUB,16511 BRATTON LN,AUSTIN,TX,78728,227,N,MB562641,07/12/2004,,03/31/2019,241075,41986,73570,0,356631
32039211423,"908 CONGRESS, LLC",908 CONGRESS AVE,AUSTIN,TX,78701,227,1,QUATTRO GATTI RESTAURANT,908 CONGRESS AVE,AUSTIN,TX,78701,227,Y,MB725736,07/02/2009,,03/31/2019,4875,16787,1790,0,23452
32046374214,"HOPDODDY ANDERSON LANE, LLC",512 E RIVERSIDE DR STE 150,AUSTIN,TX,78704,227,1,"HOPDODDY ANDERSON LANE, LLC",2438 W ANDERSON LN STE A-6,AUSTIN,TX,78757,227,Y,MB801451,03/26/2012,,03/31/2019,32487,2022,30919,0,65428
32061761998,WICKED WINGS LLC,615 W SLAUGHTER LN STE 108,AUSTIN,TX,78748,227,2,BUCKET'S BACKYARD BAR AND GRILL,9900 S INTERSTATE 35 BLDG M STE 200,AUSTIN,TX,78748,227,Y,MB976095,03/17/2017,,03/31/2019,6642,105,6642,0,13389
32062111946,"CAN'T HURT MIGHT HELP, LLC",89 RAINEY ST,AUSTIN,TX,78701,227,1,LITTLE BROTHER BAR,89 RAINEY ST,AUSTIN,TX,78701,227,Y,MB1017982,06/08/2018,,03/31/2019,23905,316,5634,0,29855
17605462294,"PERRY'S RESTAURANTS, LTD.",9805 KATY FWY STE 650,HOUSTON,TX,77024,101,20,PERRY'S STEAKHOUSE & GRILLE,11801 DOMAIN DR STE 100,AUSTIN,TX,78758,227,Y,MB1046548,03/06/2019,,03/31/2019,0,0,0,0,0
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,75,"CABANA BEVERAGES, INC.",2507 E RIVERSIDE DR,AUSTIN,TX,78741,227,Y,MB249287,09/26/1994,,03/31/2019,1632,0,608,0,2240
12630963622,MAC ACQUISITION LLC,1855 BLAKE ST STE 200,DENVER,CO,80202,0,1,ROMANO'S MACARONI GRILL,9828 GREAT HILLS TRL,AUSTIN,TX,78759,227,Y,MB710760,12/18/2008,,03/31/2019,2857,7588,1075,0,11520
17514677206,"HILL COUNTRY GOLF, INC.",3030 LYNDON B JOHNSON FWY STE 400,DALLAS,TX,75234,57,2,LOST CREEK COUNTRY CLUB,2612 LOST CREEK BLVD,AUSTIN,TX,78746,227,Y,MB532997,12/15/2015,,03/31/2019,9838,6736,5303,0,21877
32049885919,"ZIGGY'S CAFI AND BAKERY, LLC",8701 N MOPAC EXPY STE 105,AUSTIN,TX,78759,227,1,SLAKE CAFE,120 E 7TH ST,AUSTIN,TX,78701,227,Y,MB911431,06/16/2015,,03/31/2019,991,877,366,0,2234
17427445840,"PLUCKERS WING FACTORY, A LIMITED PARTNERSHIP",811 BARTON SPRINGS RD STE 600,AUSTIN,TX,78704,227,1,PLUCKERS WING FACTORY A LIMITED PARTNERSHIP,2222 RIO GRANDE ST STE D116,AUSTIN,TX,78705,227,Y,MB669144,08/22/2007,,03/31/2019,14457,84,19805,0,34346
32060338988,REVELRY ON THE BOULEVARD LLC,507 PRESSLER ST APT 5105,AUSTIN,TX,78703,227,1,"REVELRY ON THE BOULEVARD, LLC",6215 N LAMAR BLVD,AUSTIN,TX,78752,227,Y,MB991368,08/14/2017,,03/31/2019,0,0,0,0,0
19108474867,"RED ROBIN INTERNATIONAL, INC.",6312 S FIDDLERS GREEN CIR STE 200N,GREENWOOD VLG,CO,80111,0,5,RED ROBIN #365,13000 N INTERSTATE 35 BLDG 5,AUSTIN,TX,78753,227,Y,MB948211,06/17/2016,,03/31/2019,6571,589,7735,0,14895
16806621211,"VIRAJ HOSPITALITY, LLC",7501 E BEN WHITE BLVD,AUSTIN,TX,78741,227,2,THE CAPITOL LOUNGE,7501 E BEN WHITE BLVD,AUSTIN,TX,78741,227,Y,MB777238,06/15/2011,,03/31/2019,0,0,0,0,0
13837008336,"TEXAS ROADHOUSE OF AUSTIN, LTD.",6040 DUTCHMANS LN STE 400,LOUISVILLE,KY,40205,0,1,TEXAS ROADHOUSE,9300 S INTERSTATE 35 BLDG F,AUSTIN,TX,78748,227,Y,MB676440,07/21/2017,,03/31/2019,46544,4231,40936,0,91711
18000117541,"ARJ ENTERTAINMENT, INC.",217 W 4TH ST STE B,AUSTIN,TX,78701,227,1,RAIN ON 4TH,217 W 4TH ST STE B,AUSTIN,TX,78701,227,Y,MB523793,10/10/2002,,03/31/2019,253479,2537,45128,12896,314040
32044678475,BCMT ENTERPRISES LLC,2315 E 8TH ST,AUSTIN,TX,78702,227,1,GOURMANDS,2316 WEBBERVILLE RD,AUSTIN,TX,78702,227,Y,MB788035,10/20/2011,,03/31/2019,31948,2319,35865,0,70132
32033892418,"DC/ICON GROUP DALLAS, LLC",400 W 2ND ST,AUSTIN,TX,78701,227,2,"DC/ICON GROUP DALLAS, LLC",400 W 2ND ST UNIT A,AUSTIN,TX,78701,227,Y,MB714432,02/11/2009,,03/31/2019,137413,17754,9842,0,165009
17426761783,"ELMER GOES UPTOWN, INC.",1700 LAVACA ST % ACCOUNTING OFFICE,AUSTIN,TX,78701,227,1,EL MERCADO RESTAURANT UPTOWN,1702 LAVACA ST,AUSTIN,TX,78701,227,Y,MB243090,12/01/1993,,03/31/2019,24911,645,5882,0,31438
11616364664,"PLUCKERS - AUSTIN NO. 2, L.P.",811 BARTON SPRINGS RD STE 600,AUSTIN,TX,78704,227,1,M D PLUCKERS WING FACTORY & GRILL,9070 RESEARCH BLVD STE 201C,AUSTIN,TX,78758,227,Y,MB562869,08/26/2004,,03/31/2019,29801,359,58160,0,88320
17424213068,"SANCHEZ MEXICAN CANDY, INC.",1912 E 7TH ST STE B,AUSTIN,TX,78702,227,3,BABY ACAPULCO RESTAURANT #3,5610 N INTERSTATE 35,AUSTIN,TX,78751,227,Y,MB608412,09/22/2005,,03/31/2019,0,0,0,0,0
